date,price,year,month_number,month_short,period_label,series,sort_order
2024-09-26,68.28,2024,9,Sep,2024-09,Spot,1
2024-09-26,67.66999816894531,2024,9,Sep,2024-09,Front-Month Futures,2
2024-09-27,68.72,2024,9,Sep,2024-09,Spot,1
2024-09-27,68.18000030517578,2024,9,Sep,2024-09,Front-Month Futures,2
2024-09-30,68.75,2024,9,Sep,2024-09,Spot,1
2024-09-30,68.16999816894531,2024,9,Sep,2024-09,Front-Month Futures,2
2024-10-01,70.41,2024,10,Oct,2024-10,Spot,1
2024-10-01,69.83000183105469,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-02,70.74,2024,10,Oct,2024-10,Spot,1
2024-10-02,70.0999984741211,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-03,74.33,2024,10,Oct,2024-10,Spot,1
2024-10-03,73.70999908447266,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-04,74.93,2024,10,Oct,2024-10,Spot,1
2024-10-04,74.37999725341797,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-07,77.76,2024,10,Oct,2024-10,Spot,1
2024-10-07,77.13999938964844,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-08,74.26,2024,10,Oct,2024-10,Spot,1
2024-10-08,73.56999969482422,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-09,73.85,2024,10,Oct,2024-10,Spot,1
2024-10-09,73.23999786376953,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-10,76.46,2024,10,Oct,2024-10,Spot,1
2024-10-10,75.8499984741211,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-11,76.11,2024,10,Oct,2024-10,Spot,1
2024-10-11,75.55999755859375,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-15,71.22,2024,10,Oct,2024-10,Spot,1
2024-10-15,70.58000183105469,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-16,70.97,2024,10,Oct,2024-10,Spot,1
2024-10-16,70.38999938964844,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-17,71.26,2024,10,Oct,2024-10,Spot,1
2024-10-17,70.66999816894531,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-18,69.78,2024,10,Oct,2024-10,Spot,1
2024-10-18,69.22000122070312,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-21,71.16,2024,10,Oct,2024-10,Spot,1
2024-10-21,70.55999755859375,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-22,72.84,2024,10,Oct,2024-10,Spot,1
2024-10-22,72.08999633789062,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-23,71.37,2024,10,Oct,2024-10,Spot,1
2024-10-23,70.7699966430664,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-24,70.58,2024,10,Oct,2024-10,Spot,1
2024-10-24,70.19000244140625,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-25,72.02,2024,10,Oct,2024-10,Spot,1
2024-10-25,71.77999877929688,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-28,67.65,2024,10,Oct,2024-10,Spot,1
2024-10-28,67.37999725341797,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-29,67.48,2024,10,Oct,2024-10,Spot,1
2024-10-29,67.20999908447266,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-30,68.91,2024,10,Oct,2024-10,Spot,1
2024-10-30,68.61000061035156,2024,10,Oct,2024-10,Front-Month Futures,2
2024-10-31,69.58,2024,10,Oct,2024-10,Spot,1
2024-10-31,69.26000213623047,2024,10,Oct,2024-10,Front-Month Futures,2
2024-11-01,69.81,2024,11,Nov,2024-11,Spot,1
2024-11-01,69.48999786376953,2024,11,Nov,2024-11,Front-Month Futures,2
2024-11-04,71.83,2024,11,Nov,2024-11,Spot,1
2024-11-04,71.47000122070312,2024,11,Nov,2024-11,Front-Month Futures,2
2024-11-05,72.26,2024,11,Nov,2024-11,Spot,1
2024-11-05,71.98999786376953,2024,11,Nov,2024-11,Front-Month Futures,2
2024-11-06,71.98,2024,11,Nov,2024-11,Spot,1
2024-11-06,71.69000244140625,2024,11,Nov,2024-11,Front-Month Futures,2
2024-11-07,72.69,2024,11,Nov,2024-11,Spot,1
2024-11-07,72.36000061035156,2024,11,Nov,2024-11,Front-Month Futures,2
2024-11-08,70.69,2024,11,Nov,2024-11,Spot,1
2024-11-08,70.37999725341797,2024,11,Nov,2024-11,Front-Month Futures,2
2024-11-12,68.43,2024,11,Nov,2024-11,Spot,1
2024-11-12,68.12000274658203,2024,11,Nov,2024-11,Front-Month Futures,2
2024-11-13,68.76,2024,11,Nov,2024-11,Spot,1
2024-11-13,68.43000030517578,2024,11,Nov,2024-11,Front-Month Futures,2
2024-11-14,68.99,2024,11,Nov,2024-11,Spot,1
2024-11-14,68.69999694824219,2024,11,Nov,2024-11,Front-Month Futures,2
2024-11-15,67.33,2024,11,Nov,2024-11,Spot,1
2024-11-15,67.0199966430664,2024,11,Nov,2024-11,Front-Month Futures,2
2024-11-18,69.46,2024,11,Nov,2024-11,Spot,1
2024-11-18,69.16000366210938,2024,11,Nov,2024-11,Front-Month Futures,2
2024-11-19,69.75,2024,11,Nov,2024-11,Spot,1
2024-11-19,69.38999938964844,2024,11,Nov,2024-11,Front-Month Futures,2
2024-11-20,69.25,2024,11,Nov,2024-11,Spot,1
2024-11-20,68.87000274658203,2024,11,Nov,2024-11,Front-Month Futures,2
2024-11-21,70.39,2024,11,Nov,2024-11,Spot,1
2024-11-21,70.0999984741211,2024,11,Nov,2024-11,Front-Month Futures,2
2024-11-22,71.68,2024,11,Nov,2024-11,Spot,1
2024-11-22,71.23999786376953,2024,11,Nov,2024-11,Front-Month Futures,2
2024-11-25,69.41,2024,11,Nov,2024-11,Spot,1
2024-11-25,68.94000244140625,2024,11,Nov,2024-11,Front-Month Futures,2
2024-11-26,69.05,2024,11,Nov,2024-11,Spot,1
2024-11-26,68.7699966430664,2024,11,Nov,2024-11,Front-Month Futures,2
2024-11-27,69.03,2024,11,Nov,2024-11,Spot,1
2024-11-27,68.72000122070312,2024,11,Nov,2024-11,Front-Month Futures,2
2024-11-29,68.26,2024,11,Nov,2024-11,Spot,1
2024-11-29,68.0,2024,11,Nov,2024-11,Front-Month Futures,2
2024-12-02,68.35,2024,12,Dec,2024-12,Spot,1
2024-12-02,68.0999984741211,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-03,70.15,2024,12,Dec,2024-12,Spot,1
2024-12-03,69.94000244140625,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-04,68.81,2024,12,Dec,2024-12,Spot,1
2024-12-04,68.54000091552734,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-05,68.58,2024,12,Dec,2024-12,Spot,1
2024-12-05,68.30000305175781,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-06,68.58,2024,12,Dec,2024-12,Spot,1
2024-12-06,67.19999694824219,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-09,68.65,2024,12,Dec,2024-12,Spot,1
2024-12-09,68.37000274658203,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-10,68.85,2024,12,Dec,2024-12,Spot,1
2024-12-10,68.58999633789062,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-11,70.57,2024,12,Dec,2024-12,Spot,1
2024-12-11,70.29000091552734,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-12,70.25,2024,12,Dec,2024-12,Spot,1
2024-12-12,70.0199966430664,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-13,71.54,2024,12,Dec,2024-12,Spot,1
2024-12-13,71.29000091552734,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-16,71.03,2024,12,Dec,2024-12,Spot,1
2024-12-16,70.70999908447266,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-17,70.31,2024,12,Dec,2024-12,Spot,1
2024-12-17,70.08000183105469,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-18,70.8,2024,12,Dec,2024-12,Spot,1
2024-12-18,70.58000183105469,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-19,70.1,2024,12,Dec,2024-12,Spot,1
2024-12-19,69.91000366210938,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-20,69.71,2024,12,Dec,2024-12,Spot,1
2024-12-20,69.45999908447266,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-23,69.5,2024,12,Dec,2024-12,Spot,1
2024-12-23,69.23999786376953,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-24,70.87,2024,12,Dec,2024-12,Spot,1
2024-12-24,70.0999984741211,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-26,70.38,2024,12,Dec,2024-12,Spot,1
2024-12-26,69.62000274658203,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-27,71.28,2024,12,Dec,2024-12,Spot,1
2024-12-27,70.5999984741211,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-30,71.73,2024,12,Dec,2024-12,Spot,1
2024-12-30,70.98999786376953,2024,12,Dec,2024-12,Front-Month Futures,2
2024-12-31,72.44,2024,12,Dec,2024-12,Spot,1
2024-12-31,71.72000122070312,2024,12,Dec,2024-12,Front-Month Futures,2
2025-01-02,73.79,2025,1,Jan,2025-01,Spot,1
2025-01-02,73.12999725341797,2025,1,Jan,2025-01,Front-Month Futures,2
2025-01-03,74.64,2025,1,Jan,2025-01,Spot,1
2025-01-03,73.95999908447266,2025,1,Jan,2025-01,Front-Month Futures,2
2025-01-06,74.31,2025,1,Jan,2025-01,Spot,1
2025-01-06,73.55999755859375,2025,1,Jan,2025-01,Front-Month Futures,2
2025-01-07,74.99,2025,1,Jan,2025-01,Spot,1
2025-01-07,74.25,2025,1,Jan,2025-01,Front-Month Futures,2
2025-01-08,73.99,2025,1,Jan,2025-01,Spot,1
2025-01-08,73.31999969482422,2025,1,Jan,2025-01,Front-Month Futures,2
2025-01-10,77.27,2025,1,Jan,2025-01,Spot,1
2025-01-10,76.56999969482422,2025,1,Jan,2025-01,Front-Month Futures,2
2025-01-13,79.57,2025,1,Jan,2025-01,Spot,1
2025-01-13,78.81999969482422,2025,1,Jan,2025-01,Front-Month Futures,2
2025-01-14,78.2,2025,1,Jan,2025-01,Spot,1
2025-01-14,77.5,2025,1,Jan,2025-01,Front-Month Futures,2
2025-01-15,80.73,2025,1,Jan,2025-01,Spot,1
2025-01-15,80.04000091552734,2025,1,Jan,2025-01,Front-Month Futures,2
2025-01-16,79.35,2025,1,Jan,2025-01,Spot,1
2025-01-16,78.68000030517578,2025,1,Jan,2025-01,Front-Month Futures,2
2025-01-17,78.56,2025,1,Jan,2025-01,Spot,1
2025-01-17,77.87999725341797,2025,1,Jan,2025-01,Front-Month Futures,2
2025-01-21,76.79,2025,1,Jan,2025-01,Spot,1
2025-01-21,75.88999938964844,2025,1,Jan,2025-01,Front-Month Futures,2
2025-01-22,76.12,2025,1,Jan,2025-01,Spot,1
2025-01-22,75.44000244140625,2025,1,Jan,2025-01,Front-Month Futures,2
2025-01-23,75.03,2025,1,Jan,2025-01,Spot,1
2025-01-23,74.62000274658203,2025,1,Jan,2025-01,Front-Month Futures,2
2025-01-24,74.97,2025,1,Jan,2025-01,Spot,1
2025-01-24,74.66000366210938,2025,1,Jan,2025-01,Front-Month Futures,2
2025-01-27,73.51,2025,1,Jan,2025-01,Spot,1
2025-01-27,73.16999816894531,2025,1,Jan,2025-01,Front-Month Futures,2
2025-01-28,74.15,2025,1,Jan,2025-01,Spot,1
2025-01-28,73.7699966430664,2025,1,Jan,2025-01,Front-Month Futures,2
2025-01-29,72.94,2025,1,Jan,2025-01,Spot,1
2025-01-29,72.62000274658203,2025,1,Jan,2025-01,Front-Month Futures,2
2025-01-30,73.1,2025,1,Jan,2025-01,Spot,1
2025-01-30,72.7300033569336,2025,1,Jan,2025-01,Front-Month Futures,2
2025-01-31,72.84,2025,1,Jan,2025-01,Spot,1
2025-01-31,72.52999877929688,2025,1,Jan,2025-01,Front-Month Futures,2
2025-02-03,73.52,2025,2,Feb,2025-02,Spot,1
2025-02-03,73.16000366210938,2025,2,Feb,2025-02,Front-Month Futures,2
2025-02-04,73.04,2025,2,Feb,2025-02,Spot,1
2025-02-04,72.69999694824219,2025,2,Feb,2025-02,Front-Month Futures,2
2025-02-05,71.39,2025,2,Feb,2025-02,Spot,1
2025-02-05,71.02999877929688,2025,2,Feb,2025-02,Front-Month Futures,2
2025-02-06,70.97,2025,2,Feb,2025-02,Spot,1
2025-02-06,70.61000061035156,2025,2,Feb,2025-02,Front-Month Futures,2
2025-02-07,71.32,2025,2,Feb,2025-02,Spot,1
2025-02-07,71.0,2025,2,Feb,2025-02,Front-Month Futures,2
2025-02-10,72.73,2025,2,Feb,2025-02,Spot,1
2025-02-10,72.31999969482422,2025,2,Feb,2025-02,Front-Month Futures,2
2025-02-11,73.67,2025,2,Feb,2025-02,Spot,1
2025-02-11,73.31999969482422,2025,2,Feb,2025-02,Front-Month Futures,2
2025-02-12,71.72,2025,2,Feb,2025-02,Spot,1
2025-02-12,71.37000274658203,2025,2,Feb,2025-02,Front-Month Futures,2
2025-02-13,71.66,2025,2,Feb,2025-02,Spot,1
2025-02-13,71.29000091552734,2025,2,Feb,2025-02,Front-Month Futures,2
2025-02-14,71.05,2025,2,Feb,2025-02,Spot,1
2025-02-14,70.73999786376953,2025,2,Feb,2025-02,Front-Month Futures,2
2025-02-18,72.21,2025,2,Feb,2025-02,Spot,1
2025-02-18,71.8499984741211,2025,2,Feb,2025-02,Front-Month Futures,2
2025-02-19,72.58,2025,2,Feb,2025-02,Spot,1
2025-02-19,72.25,2025,2,Feb,2025-02,Front-Month Futures,2
2025-02-20,72.88,2025,2,Feb,2025-02,Spot,1
2025-02-20,72.56999969482422,2025,2,Feb,2025-02,Front-Month Futures,2
2025-02-21,70.72,2025,2,Feb,2025-02,Spot,1
2025-02-21,70.4000015258789,2025,2,Feb,2025-02,Front-Month Futures,2
2025-02-24,71.06,2025,2,Feb,2025-02,Spot,1
2025-02-24,70.69999694824219,2025,2,Feb,2025-02,Front-Month Futures,2
2025-02-25,69.15,2025,2,Feb,2025-02,Spot,1
2025-02-25,68.93000030517578,2025,2,Feb,2025-02,Front-Month Futures,2
2025-02-26,68.87,2025,2,Feb,2025-02,Spot,1
2025-02-26,68.62000274658203,2025,2,Feb,2025-02,Front-Month Futures,2
2025-02-27,70.62,2025,2,Feb,2025-02,Spot,1
2025-02-27,70.3499984741211,2025,2,Feb,2025-02,Front-Month Futures,2
2025-02-28,69.97,2025,2,Feb,2025-02,Spot,1
2025-02-28,69.76000213623047,2025,2,Feb,2025-02,Front-Month Futures,2
2025-03-03,68.63,2025,3,Mar,2025-03,Spot,1
2025-03-03,68.37000274658203,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-04,68.47,2025,3,Mar,2025-03,Spot,1
2025-03-04,68.26000213623047,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-05,66.58,2025,3,Mar,2025-03,Spot,1
2025-03-05,66.30999755859375,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-06,66.62,2025,3,Mar,2025-03,Spot,1
2025-03-06,66.36000061035156,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-07,67.29,2025,3,Mar,2025-03,Spot,1
2025-03-07,67.04000091552734,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-10,66.31,2025,3,Mar,2025-03,Spot,1
2025-03-10,66.02999877929688,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-11,66.52,2025,3,Mar,2025-03,Spot,1
2025-03-11,66.25,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-12,67.65,2025,3,Mar,2025-03,Spot,1
2025-03-12,67.68000030517578,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-13,66.82,2025,3,Mar,2025-03,Spot,1
2025-03-13,66.55000305175781,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-14,67.43,2025,3,Mar,2025-03,Spot,1
2025-03-14,67.18000030517578,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-17,67.84,2025,3,Mar,2025-03,Spot,1
2025-03-17,67.58000183105469,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-18,67.49,2025,3,Mar,2025-03,Spot,1
2025-03-18,66.9000015258789,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-19,67.4,2025,3,Mar,2025-03,Spot,1
2025-03-19,67.16000366210938,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-20,68.55,2025,3,Mar,2025-03,Spot,1
2025-03-20,68.26000213623047,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-21,68.52,2025,3,Mar,2025-03,Spot,1
2025-03-21,68.27999877929688,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-24,69.46,2025,3,Mar,2025-03,Spot,1
2025-03-24,69.11000061035156,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-25,69.48,2025,3,Mar,2025-03,Spot,1
2025-03-25,69.0,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-26,70.05,2025,3,Mar,2025-03,Spot,1
2025-03-26,69.6500015258789,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-27,70.3,2025,3,Mar,2025-03,Spot,1
2025-03-27,69.91999816894531,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-28,69.74,2025,3,Mar,2025-03,Spot,1
2025-03-28,69.36000061035156,2025,3,Mar,2025-03,Front-Month Futures,2
2025-03-31,71.87,2025,3,Mar,2025-03,Spot,1
2025-03-31,71.4800033569336,2025,3,Mar,2025-03,Front-Month Futures,2
2025-04-01,71.61,2025,4,Apr,2025-04,Spot,1
2025-04-01,71.19999694824219,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-02,72.12,2025,4,Apr,2025-04,Spot,1
2025-04-02,71.70999908447266,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-03,67.43,2025,4,Apr,2025-04,Spot,1
2025-04-03,66.94999694824219,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-04,62.42,2025,4,Apr,2025-04,Spot,1
2025-04-04,61.9900016784668,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-07,61.05,2025,4,Apr,2025-04,Spot,1
2025-04-07,60.70000076293945,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-08,60.04,2025,4,Apr,2025-04,Spot,1
2025-04-08,59.58000183105469,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-09,62.63,2025,4,Apr,2025-04,Spot,1
2025-04-09,62.349998474121094,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-10,60.57,2025,4,Apr,2025-04,Spot,1
2025-04-10,60.06999969482422,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-11,61.91,2025,4,Apr,2025-04,Spot,1
2025-04-11,61.5,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-14,61.99,2025,4,Apr,2025-04,Spot,1
2025-04-14,61.529998779296875,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-15,61.74,2025,4,Apr,2025-04,Spot,1
2025-04-15,61.33000183105469,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-16,62.88,2025,4,Apr,2025-04,Spot,1
2025-04-16,62.470001220703125,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-17,65.07,2025,4,Apr,2025-04,Spot,1
2025-04-17,64.68000030517578,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-21,63.48,2025,4,Apr,2025-04,Spot,1
2025-04-21,63.08000183105469,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-22,64.6,2025,4,Apr,2025-04,Spot,1
2025-04-22,64.30999755859375,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-23,62.64,2025,4,Apr,2025-04,Spot,1
2025-04-23,62.27000045776367,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-24,63.55,2025,4,Apr,2025-04,Spot,1
2025-04-24,62.790000915527344,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-25,63.85,2025,4,Apr,2025-04,Spot,1
2025-04-25,63.02000045776367,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-28,63.3,2025,4,Apr,2025-04,Spot,1
2025-04-28,62.04999923706055,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-29,61.84,2025,4,Apr,2025-04,Spot,1
2025-04-29,60.41999816894531,2025,4,Apr,2025-04,Front-Month Futures,2
2025-04-30,59.55,2025,4,Apr,2025-04,Spot,1
2025-04-30,58.209999084472656,2025,4,Apr,2025-04,Front-Month Futures,2
2025-05-01,60.59,2025,5,May,2025-05,Spot,1
2025-05-01,59.2400016784668,2025,5,May,2025-05,Front-Month Futures,2
2025-05-02,59.67,2025,5,May,2025-05,Spot,1
2025-05-02,58.290000915527344,2025,5,May,2025-05,Front-Month Futures,2
2025-05-05,58.5,2025,5,May,2025-05,Spot,1
2025-05-05,57.130001068115234,2025,5,May,2025-05,Front-Month Futures,2
2025-05-06,60.42,2025,5,May,2025-05,Spot,1
2025-05-06,59.09000015258789,2025,5,May,2025-05,Front-Month Futures,2
2025-05-07,59.42,2025,5,May,2025-05,Spot,1
2025-05-07,58.06999969482422,2025,5,May,2025-05,Front-Month Futures,2
2025-05-08,61.25,2025,5,May,2025-05,Spot,1
2025-05-08,59.90999984741211,2025,5,May,2025-05,Front-Month Futures,2
2025-05-09,62.37,2025,5,May,2025-05,Spot,1
2025-05-09,61.02000045776367,2025,5,May,2025-05,Front-Month Futures,2
2025-05-12,63.32,2025,5,May,2025-05,Spot,1
2025-05-12,61.95000076293945,2025,5,May,2025-05,Front-Month Futures,2
2025-05-13,65.04,2025,5,May,2025-05,Spot,1
2025-05-13,63.66999816894531,2025,5,May,2025-05,Front-Month Futures,2
2025-05-14,64.48,2025,5,May,2025-05,Spot,1
2025-05-14,63.150001525878906,2025,5,May,2025-05,Front-Month Futures,2
2025-05-15,63.03,2025,5,May,2025-05,Spot,1
2025-05-15,61.619998931884766,2025,5,May,2025-05,Front-Month Futures,2
2025-05-16,63.84,2025,5,May,2025-05,Spot,1
2025-05-16,62.4900016784668,2025,5,May,2025-05,Front-Month Futures,2
2025-05-19,63.98,2025,5,May,2025-05,Spot,1
2025-05-19,62.689998626708984,2025,5,May,2025-05,Front-Month Futures,2
2025-05-20,63.97,2025,5,May,2025-05,Spot,1
2025-05-20,62.560001373291016,2025,5,May,2025-05,Front-Month Futures,2
2025-05-21,62.93,2025,5,May,2025-05,Spot,1
2025-05-21,61.56999969482422,2025,5,May,2025-05,Front-Month Futures,2
2025-05-22,62.55,2025,5,May,2025-05,Spot,1
2025-05-22,61.20000076293945,2025,5,May,2025-05,Front-Month Futures,2
2025-05-23,62.89,2025,5,May,2025-05,Spot,1
2025-05-23,61.529998779296875,2025,5,May,2025-05,Front-Month Futures,2
2025-05-27,61.61,2025,5,May,2025-05,Spot,1
2025-05-27,60.88999938964844,2025,5,May,2025-05,Front-Month Futures,2
2025-05-28,62.54,2025,5,May,2025-05,Spot,1
2025-05-28,61.84000015258789,2025,5,May,2025-05,Front-Month Futures,2
2025-05-29,61.66,2025,5,May,2025-05,Spot,1
2025-05-29,60.939998626708984,2025,5,May,2025-05,Front-Month Futures,2
2025-05-30,61.46,2025,5,May,2025-05,Spot,1
2025-05-30,60.790000915527344,2025,5,May,2025-05,Front-Month Futures,2
2025-06-02,63.27,2025,6,Jun,2025-06,Spot,1
2025-06-02,62.52000045776367,2025,6,Jun,2025-06,Front-Month Futures,2
2025-06-03,64.1,2025,6,Jun,2025-06,Spot,1
2025-06-03,63.40999984741211,2025,6,Jun,2025-06,Front-Month Futures,2
2025-06-04,63.57,2025,6,Jun,2025-06,Spot,1
2025-06-04,62.849998474121094,2025,6,Jun,2025-06,Front-Month Futures,2
2025-06-05,64.06,2025,6,Jun,2025-06,Spot,1
2025-06-05,63.369998931884766,2025,6,Jun,2025-06,Front-Month Futures,2
2025-06-06,65.3,2025,6,Jun,2025-06,Spot,1
2025-06-06,64.58000183105469,2025,6,Jun,2025-06,Front-Month Futures,2
2025-06-09,65.99,2025,6,Jun,2025-06,Spot,1
2025-06-09,65.29000091552734,2025,6,Jun,2025-06,Front-Month Futures,2
2025-06-10,65.66,2025,6,Jun,2025-06,Spot,1
2025-06-10,64.9800033569336,2025,6,Jun,2025-06,Front-Month Futures,2
2025-06-11,68.91,2025,6,Jun,2025-06,Spot,1
2025-06-11,68.1500015258789,2025,6,Jun,2025-06,Front-Month Futures,2
2025-06-12,68.73,2025,6,Jun,2025-06,Spot,1
2025-06-12,68.04000091552734,2025,6,Jun,2025-06,Front-Month Futures,2
2025-06-13,73.84,2025,6,Jun,2025-06,Spot,1
2025-06-13,72.9800033569336,2025,6,Jun,2025-06,Front-Month Futures,2
2025-06-16,72.53,2025,6,Jun,2025-06,Spot,1
2025-06-16,71.7699966430664,2025,6,Jun,2025-06,Front-Month Futures,2
2025-06-17,75.62,2025,6,Jun,2025-06,Spot,1
2025-06-17,74.83999633789062,2025,6,Jun,2025-06,Front-Month Futures,2
2025-06-18,75.89,2025,6,Jun,2025-06,Spot,1
2025-06-18,75.13999938964844,2025,6,Jun,2025-06,Front-Month Futures,2
2025-06-20,75.72,2025,6,Jun,2025-06,Spot,1
2025-06-20,74.93000030517578,2025,6,Jun,2025-06,Front-Month Futures,2
2025-06-23,69.36,2025,6,Jun,2025-06,Spot,1
2025-06-23,68.51000213623047,2025,6,Jun,2025-06,Front-Month Futures,2
2025-06-24,65.45,2025,6,Jun,2025-06,Spot,1
2025-06-24,64.37000274658203,2025,6,Jun,2025-06,Front-Month Futures,2
2025-06-25,65.98,2025,6,Jun,2025-06,Spot,1
2025-06-25,64.91999816894531,2025,6,Jun,2025-06,Front-Month Futures,2
2025-06-26,66.44,2025,6,Jun,2025-06,Spot,1
2025-06-26,65.23999786376953,2025,6,Jun,2025-06,Front-Month Futures,2
2025-06-27,66.66,2025,6,Jun,2025-06,Spot,1
2025-06-27,65.5199966430664,2025,6,Jun,2025-06,Front-Month Futures,2
2025-06-30,66.3,2025,6,Jun,2025-06,Spot,1
2025-06-30,65.11000061035156,2025,6,Jun,2025-06,Front-Month Futures,2
2025-07-01,66.64,2025,7,Jul,2025-07,Spot,1
2025-07-01,65.44999694824219,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-02,68.66,2025,7,Jul,2025-07,Spot,1
2025-07-02,67.44999694824219,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-03,68.13,2025,7,Jul,2025-07,Spot,1
2025-07-03,67.0,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-07,69.16,2025,7,Jul,2025-07,Spot,1
2025-07-07,67.93000030517578,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-08,69.55,2025,7,Jul,2025-07,Spot,1
2025-07-08,68.33000183105469,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-09,69.61,2025,7,Jul,2025-07,Spot,1
2025-07-09,68.37999725341797,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-10,67.78,2025,7,Jul,2025-07,Spot,1
2025-07-10,66.56999969482422,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-11,69.63,2025,7,Jul,2025-07,Spot,1
2025-07-11,68.44999694824219,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-14,68.19,2025,7,Jul,2025-07,Spot,1
2025-07-14,66.9800033569336,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-15,67.76,2025,7,Jul,2025-07,Spot,1
2025-07-15,66.5199966430664,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-16,67.13,2025,7,Jul,2025-07,Spot,1
2025-07-16,66.37999725341797,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-17,68.76,2025,7,Jul,2025-07,Spot,1
